User ID,Username,Retweet Count,Mention Count,Follower Count,Verified,tweet,Label
993033,nguyenkevin,62,2,4789,0,african nation youth ticket price egyptian footbal associ set ticket price african youth championship egypt host februari march follow pound third degre pound second degre first class pound cabin encourag egypt,1
889333,ryanmoran,66,5,1293,1,regular abdel moneim yasser team train ray decid period ahm nabil koka absenc alahli club world cup ontimenew,1
536098,jshannon,66,3,7471,0,retir parliamentarian listen daba hadhra one film moroccan haha knew beat hand countri politician spin footbal sell buy citi council presid parliamentarian minist,0
522743,michaelwood,92,3,8250,1,fool speak answer leav long die,1
103166,waltonnicholas,61,5,8293,0,haha say assaf respond footbal difficult goalkeep,0
849035,tmeyer,47,2,5474,0,trend zamalek continu moham abdelghani zamalek club offici reject departur moham abdelghani defend club first footbal team upcom winter transfer,1
160378,angela58,42,3,2023,0,breakfast half half two halv two halv golden goal,0
195475,karen45,60,2,4721,0,arsen fan contract fabio haha brought player one know except famili hahaha arsen fan contract jesu brought striker know get money finish lost arsen fan rafinha transfer rumour wing pepe saka martinelli,0
710378,npaul,70,1,7654,0,offici calderon move rank saudi alfaisali colombian diego calderon former ismaili striker offici move saudi club alfaisali undergo medic examin procedur team rank current summer transfer period,1
407442,nathaniel39,17,0,7197,1,ahm elshennawi return zamalek front enppi nation team,1
469999,matthewshort,83,2,7718,0,haha first time merci team defens argentina,0
123380,cookderek,30,2,1232,0,coach staff first footbal team enppi club prepar emad mihoub petroleum team player face pyramid profession club leagu cup player miss match zamalek,1
959576,tommy34,85,3,458,1,congratul zamalek alhil,0
856704,bennettvanessa,99,1,1442,0,player provok audienc crowd get angri natur reaction problem feder punish player accord regul rather audienc held account see happen saudi leagu player crescent one dare fan lead tri stop sake spoil,0
264093,rebeccajones,94,2,1007,1,alahli technic staff led marcel koller decid alloc pure rehabilit program mahmoud kahraba red team player regist team list due problem suspens,1
853236,clarkgregory,51,0,2927,1,swiss marcel koller coach alahli team confirm algerian ahm elkandoussi team player posit role oppon goal,1
369398,richardssarah,73,0,4017,0,marcel koller give sami shirt new assign team ontimenew,1
104906,kevinlarson,65,0,8264,0,hahath romanian refereewho reward yellow team today alhazm also reward second team plenti gulf clear scandal owner team must stay hazm gulf,0
265480,russell45,94,3,8694,0,moham salah dont think favorit win championship best,1
365490,vrobinson,9,0,7528,1,shabeeha messi merci lord ronaldo record said saudi leagu easi cant record said note player french leagu score goal,0
238337,peterlewis,85,5,3732,1,decis african union event zamalek win alahli particip champion leagu hahahaha,0
857580,brandy37,4,4,3800,1,name,0
936332,billy78,100,5,5550,1,alassad want becom top scorer leagu thank god oh god good end,0
195347,shelleylopez,71,2,2769,0,alahli doctor maaloul readi degla match despit bruis suffer chest,1
274142,suzanne64,35,5,2642,0,haha one assault journalist secur zamalek two month ago secur pharmacist today,0
989621,katelyn80,10,4,4646,1,vitoria decid fate abdullah alsae join egyptian nation team ontimenew,1
799461,oalvarado,25,3,2121,0,alnasrawiyyah peopl dubi realiz promot inform confront alnasralittihad say start profession leagu superior u two match,0
103224,carrsara,37,0,9273,0,messag former current alahli club symbol time support alahli club board head mahmoud alkhatib alahli fan dont forget stand besid doesnt forget sold either ahlawi stand next club today either mustafa tunisia khatib belov mass,0
283814,peterhowell,66,3,2120,0,pyramid team lure counterpart aswan air defens stadium exactli seven even monday eighth round egyptian premier leagu season,1
921901,fphillips,23,5,3815,1,youssef osama nabih absent zamalek aldakhiliya match egyptian leagu due swell face,1
833743,qthompson,35,5,7846,1,cancel mic popular demand ye decis club sick except alahli beauti runway forbidden cancel everyon repeat ahzotna oh saudi arabia came everi citi world cup amphitheat right sing prais beauti without distort hear truth hurt remain truth,0
990073,iroberts,25,0,3729,1,today open ceremoni world championship weapon cairo stadium ontimenew,1
725191,jlawrence,92,5,6568,1,refere look fall alfateh balanti count hilalalfath,0
364329,teresa76,34,2,6114,0,origin time zamalek pyramid match brought togeth even monday cairo stadium end part semifin egypt cup,1
840950,pbishop,56,4,9118,0,carlo kordad gener coach danish team mittelland reveal imam ashour player team join within day team camp portug complet procedur regist player particip train find physic technic condit join list particip match,1
494285,marklucas,91,5,6219,0,egyptian player qualifi quarterfin squash fire championship host american capit washington period februari februari month,1
345487,matthewlevy,86,2,6851,0,osama nabih gener coach zamalek import victori hara el hodoud import time,1
883522,floresjanet,66,2,8497,1,joke youth want leagu,0
841601,deborah50,60,2,682,0,ronaldo comfort salah injuri leav champion final cristiano ronaldo real madrid player keen consol liverpool top scorer moham salah,1
285708,jbarber,17,4,6457,1,mortadamansour insult hassan shehata son particip show zamalek object hour mortada insult hazem insult hamada front zamalek object hour,0
667046,elizabeththomas,54,0,530,0,govern decis voic comment maje aladwan thursday go night wael kfouri gather fight friday saturday pray dropsi forc distanc thursday today enter oclock air south ramtha took leagu haha orouba yahya khawaldeh,0
210088,kgay,16,4,1496,1,disciplin ethic even mozambican leagu becom like play championship stop second championship even come championship,0
186629,taraestes,73,3,6862,1,leagu import thing favorit tournament champion,0
862029,jamesyoung,11,3,8782,0,alahli club facebook page publish video team last train session travel sudan play match alhil sudan next saturday second round group stage african champion leagu,1
640046,michael87,68,4,3324,0,alhil sudanes ask african union transfer match alahli neutral land serious joke swear kartouna,0
214035,brianvega,45,5,5184,1,alahli previous play fifa club world cup semifin four time first edit alahli first bronz medal histori tournament expens mexican club america,1
940845,brooksmandy,90,4,3333,0,warn player zamalek think mortada releas prison th soul come,0
191618,grayjohn,24,5,9911,1,god boat answer may god help,0
980600,tramirez,19,2,8641,0,shoulder solut third oper succeed possibl fourth may god heal heal expect complet end leagu administr tri distract find solut,0
266425,megan45,63,3,1642,1,mahmoud hamdi alwensh defend first footbal team zamalek club return particip alabyad enppi absenc day,1
571803,joe22,62,5,4208,0,haha verdict funni,0
100209,hrojas,45,4,7836,0,one say match follow done agreement alahli win reason far footbal ferrera know honor match championship usual lose everyth lose ferrera want win would support focu tournament realli,0
809864,nicholas07,100,1,3945,1,ladi gentleman list team remov alahli variou tournament season alahli alittihad monastir alahli alittihad alexandria alahli pyramid alahli smouha alahli zamalek alahli auckland citi alahli aswan,0
408950,esandoval,31,2,7508,1,see goal tottenham remind use play soccer girl haha,0
252850,lealex,33,1,7101,1,sweden germani play striker know coach lose team aguero come striker enter haguain striker chang haha author,0
184560,tammybrooks,42,3,9180,1,time egypt goal god will,1
311134,martin53,44,3,7659,0,fatouh suffer injuri match cameroon learn atmospher egyptian nation team extent akram tawfiq fattouh injuri ontimenew,1
199928,christian74,42,5,6432,0,hossam hassan outsid alahli club fathallah zidan reveal scene player session say abdel hafeez ontimenew,1
807636,stacycole,41,5,2823,0,give leagu,0
970274,hjackson,94,0,2155,1,alahli retreat zamalek advanc fifa classif ontimenew,1
569681,irobinson,62,2,3536,0,next better god will,1
797451,christopheroliver,63,3,4658,1,pyramid aim strengthen offens line winter aswan coach ask sign new deal ontimenew,1
201668,jimenezcassandra,4,2,5460,1,egyptian quartet fari eldesouki tarek moamen youssef suleiman mazen hisham book qualifi visa quarterfin round motor citi men squash championship,1
682967,lisarangel,62,0,2343,0,ismaili team led ayman elgam receiv pm today friday pyramid team ismailia stadium within framework seventh round egyptian footbal premier leagu championship,1
400461,sarahdavis,67,5,5007,1,championship morocco shout mit oqba world love alahli,0
262461,blackangela,89,3,3890,0,start compet inter leagu,0
289270,schneidercourtney,22,1,2859,1,alahli seek achiev victori cameroonian cotton take advantag hold match stadium audienc nearli ten thousand fan order return compet board pas quarterfin round tournament,1
722153,raven16,98,4,7505,1,swiss coach marcel kohler coach alahli club decid postpon settl list left team upcom winter transfer period,1
110140,waltersmatthew,76,0,1083,1,may god merci victim devast earthquak syria turkey best wish speedi recoveri injur,1
430073,jonesroger,51,4,2385,0,ferreira technic director zamalek consid reli ahm belhadj zamalek playmak next pyramid match,1
870661,xjohnson,33,0,4319,0,damn spoil joy arriv golden squar hatr demagogueri lack educ hatr gave dirti impress moroccan remain day judgment mind everi arab everi gulf arab valu qatari rule european would understand say arab haha arab,0
623430,princedavid,19,5,4615,0,hassan ismail head train match committe african youth u championship confirm substadium,1
551577,heather09,79,4,1529,1,argentina answer footbal hahahaha congrat saudi arabia god will victori tunisian team men,0
117366,joseph95,52,5,5945,0,walid abu bader tomorrow august news sport arbitr center issu statement kno case decid end month that month end alhil deni registr even rule overturn wish issu statement let verdict issu whenev issu,0
713008,ydavis,1,2,3469,0,idea messi go saudi leagu make happi silenc mock cristiano came back tomorrow embarrass say alhil better victori alittihad better victori,0
633182,jenniferrobertson,26,4,5953,0,amr el dardir alahli one lost wydad still confirm word caf champion leagu weak,1
324703,joseandrade,69,0,3250,1,haha alshahrani say celebr sportsmanship player youth alhil took want celebr former team youth front crescent usual noth new annual habit spend,0
145391,ericroberts,68,3,8645,0,john short,0
348905,antonio89,1,4,8443,0,first half match ceramica talaea elgeish end neg draw match current bring togeth cairo intern stadium within framework fifteenth week competit,1
851287,joshua95,60,4,1886,1,ismaili conclud prepar face alahli absenc two team confirm ontimenew,1
616912,julie27,72,3,2897,0,scandal god ball like mous call boy lantern match pull ball hand fati brain one even said,0
668511,elizabeth30,8,5,6655,0,look striker want score haha,0
528410,kellyholly,95,1,9502,1,mikal watch botswanaeswatini match olymp team camp ontimenew,1
239293,shawn13,46,5,1384,0,alahli club offici decid chang road map regard deal conclud winter transfer season next januari,1
588400,stoneruth,79,2,8566,1,seneg v burkina faso match,1
331716,zacharydawson,29,3,4273,1,urgent counselor mortada mansour offici announc honorari presid zamalek club would grant turki alsheikh current honorari presid alahli club,1
849266,barberalexandra,34,2,4214,0,herd forget worker last african championship zamalek penalti choos corrupt judg chang mous rule day match choos polit player claim infect corona compar unimport player hand fair viru haha super match follow,0
584743,jchapman,59,4,9677,0,incorrect penalti kick zamalek front guard criterion calcul hand touch insid penalti area difficult match result difficult event test match refere insid border penalti area especi hand touch criterion calcul accord law zamalek player object ali refere decid count,1
270985,shannonnoble,95,5,628,0,first footbal team pyramid club pm today wednesday guest isco kara togoles kegui stadium citi lome togoles capit part fourth round,1
548469,susan61,91,3,3220,0,hamdi alnaqaz former ismaili player enter circl interest nation bank club close winter transfer period contract player dervish offici termin,1
705667,aturner,12,4,8144,1,fath alnasr haha open play want make bad leagu lose,0
642289,pmalone,14,2,5060,0,technic staff aswan team led ayman alramadi reassur return readi injur play alahli match schedul next tuesday,1
260040,lisafowler,26,1,2271,1,pioneer union footstep altai alra today chang compass leagu,0
502612,lisafernandez,15,5,862,0,big end union cooper told fountain pepsi championship victori victori seven year brought judgment encourag didnt make haha nakba origin boat,0
590318,wyates,59,1,5690,1,today thursday fifth round premier leagu championship season complet,1
437956,conradkenneth,20,4,2355,0,today friday alahli team led swiss marcel koller take break train part train program prepar pyramid match,1
970618,pamjones,48,3,9599,1,competit second divis intensifi three group due close level club group,1
704589,miranda33,19,4,7661,1,poor player point view alqawati sacr whatev want want must treat basi sanctiti haha hamdallah prevent enter saudi arabia,0
880716,kathryn53,54,3,8391,1,latif sent messag fan zamalek club pay attent rumor stand behind white team especi head toward import match today pyramid th round egyptian premier leagu competit,1
193055,montoyarachel,5,1,2723,1,jensh could imagin day would come leav zamalek,1
317735,edwarddavidson,46,1,7291,0,benefit real madrid championship close,1
885636,armstrongrobert,72,4,2710,0,ali gabr expect particip normal group exercis team day wear protect face mask,1
943650,jgibson,6,2,4273,1,alahli wish safeti,0
233846,veronica18,29,3,4293,0,alahli seek achiev third consecut bronz medal fourth histori particip last two edit alahli world cup achiev third place,1
357391,jennifer44,49,1,5936,0,basketbal associ includ canadian brian shaw one founder sport psycholog coach staff egyptian nation team prepar qualifi final stage world cup qualifi,1
657570,cynthiaortiz,88,2,2251,0,prais god ronaldo score fix goal die haha,0
426743,ryan69,60,2,6215,0,alahli coach marcel koller decid make sever chang team format south african sundown match schedul tomorrow saturday second round group stage african champion leagu,1
807258,dennis72,43,1,3134,1,ronaldo pronounc refere,0
377928,heatherjimenez,63,1,7568,1,goalless tie settl goal team ismaili ceramica team match brought togeth short ago cairo stadium within match sixth round life egyptian club leagu championship,1
596459,tiffanybrown,55,2,824,1,citi fan young footbal judg arsen noncompetit present lead would expect win leagu achiev leicest citi premier leagu other welcom footbal everyth subject chang hero,0
400567,mercerthomas,20,3,8041,1,postpon alahli pyramid summit base author board director egyptian footbal associ club competit committe set appropri date team compet premier leagu championship,1
117210,daniel68,23,0,876,0,pyramid futur met previous leagu competit season within competit first round local competit excit confront decid posit tie two team goal,1
946954,qwatson,51,4,7063,0,haha refere see thing thing,0
787600,ariaspedro,73,4,1826,1,today tuesday decemb sport newslett wit mani import sport news notabl infantino talk host world cup middl east,1
584531,feliciamedina,44,0,9864,1,footbal associ termin carlo queiroz contract mutual consent,1
314098,carol61,24,0,8718,0,problem king cup flew leagu flew haha,0
253242,mcdonaldstephanie,99,5,191,0,watch thought footbal origin brazilian get blood dakshi support germani day haha,0
150933,robert40,35,1,1874,1,refere heat match he hot haha,0
552974,jessica66,23,4,9280,1,first footbal team alahli club resum train morn saturday touch stadium island,1
595859,lwilliams,23,4,283,1,throughout day friday strong confront held within framework fourth round arab championship volleybal club egypt host cairo stadium continu next march,1
534799,michael32,36,5,2395,0,tariq yahya head footbal sector zamalek list clear republ championship born belong zamalek,1
405116,zmcintyre,64,4,2333,1,heartbreak sudanes fan zamalek alhil,0
883569,barbara68,84,0,8710,0,comment want refere give alnasr player card haha hilalalnasr,0
209223,estevens,35,5,2061,1,haha disciplin committe final appear forgotten committe exist first place committe consid alahli complaint mortada mansour presid zamalek within jurisdict booth time super honestli penalti funni committe,0
900374,whitezachary,97,2,5919,0,moham adel refere clear smouha match tomorrow sunday eighth round leagu,1
411350,kimsharon,26,0,8443,0,today saturday alahli news wit mani import event top magnet reson imag scan akram tawfiq conduct today player first footbal team alahli club reveal cut cruciat ligament,1
131512,heather89,61,5,7818,0,name,0
918015,jmarsh,78,4,2983,0,first footbal team zamalek club enter difficult confront nine even today friday juli stadium algeria face counterpart shabab belouizdad,1
698918,ashleycampbell,56,0,9303,1,turkey shot greek plane egypt sign defens agreement greec haha american sixth fleet move toward syria syria said protect russia huh,0
178421,lynn97,10,4,2654,0,haha alhil goal section mockeri alahli defens goal train alahlyand alhil,0
324861,michael29,79,2,9404,1,organ committe u african nation championship met chair gamal allam presid footbal associ find final prepar organ tournament egypt host februari march,1
549721,jackson25,75,5,3114,0,reda abdel aal technic director republ shebin,1
309408,ntaylor,45,3,3034,0,ferreira stress player focu next meet esper de tuni stress convers player need collect three point esper de tuni,1
111161,iholland,25,4,291,1,said time ahm abdel qader ammar hamdi return alahli,1
952711,abailey,30,2,5140,1,first half alahli futur match end red geni advanc clean goal match brought togeth alahli alsalam stadium,1
482187,warddaniel,54,5,9156,1,gabon third group,1
463124,michaelcurry,34,0,3135,1,first footbal team alahli club conclud train today monday prepar aswan match leagu championship schedul third quarter tomorrow afternoon tuesday,1
342664,johncamacho,83,3,459,0,osama nabih gener coach zamalek current focu meet hara el hodoud egypt cup,1
280519,estradamaria,10,3,6719,1,haha seem day saudi rule number return bring foreign ruler unfortun rule complet failur alfatehalshabab,0
599319,hheath,84,3,2368,1,perci tao player first footbal team alahli club perform physiotherapi session gym part treatment program undergo injur alittihad match alexandria last monday,1
679703,uturner,30,2,8766,1,import inform alahli smouha match egyptian cup semifin schedul pm today tuesday cairo intern stadium,1
456828,debbiehamilton,65,2,2123,1,next match morocco franc appoint algerian haha franc occupi morocco neighbor sworn enemi solut encourag refere,0
177745,karen54,1,5,5989,0,zamalek treat like friend make laugh pride mean one upset affect monster laugh,0
196704,sharmon,34,1,1881,0,offici sourc within feder confirm board director offici receiv approv alahli zamalek particip tournament request rest club previous announc approv particip great event receiv,1
493341,bensondavid,8,5,4157,0,today sunday republ athlet championship cp categori start particip male femal player supervis manag egyptian feder sport player cerebr palsi,1
593966,campbellderek,29,4,7136,0,alahli restor ahm hegazi rahil sunday session,1
676622,deanna73,79,3,9621,0,goalkeep brave front vike,0
137165,hstewart,78,1,7676,0,men handbal team zamalek club advanc alahli counterpart score first half postpon profession leagu summit match men level,1
796480,jacobpope,57,0,9382,0,almasri club condol ehab jalal death granddaught egyptian club port said offer condol ihab galal coach first team death granddaught today,1
713148,kelleyrobert,62,0,5593,1,offici egyptian volleybal feder head yasser qamar announc start arriv countri particip arab volleybal championship egypt host next februari,1
639063,merrittroger,78,2,1261,1,alahli manag said mistak start work realli made alahli deal excel even though websit alahli announc enough shadi hussein brazil solut thank papibo quit,0
801299,slee,18,3,9319,1,one read name geraldo de costa alahli format feel sen prestig great player name see stadium haha,0
842007,gonzalezbrian,91,5,3081,0,time dhuhr azan accord local time citi cairo,1
766546,jacob48,36,5,8410,1,hanafi shortlyi receiv phone call minist sport secur leader need play match fear secur egypt man prefer interest countri interest zamalek decid play match insist minist youth sport wait mortada mansour shortli hanafi egypt haha,0
871368,valenciaelizabeth,100,1,5504,1,alahli exclud saleh jumaa face zamalek disciplinari reason,1
968564,michelleholden,65,2,8697,0,hassan mostafa hall sixth octob host summit match alahli zamalek second round second phase men profession leagu local season march,1
602802,danielle40,85,2,1090,1,portugues coach josevaldo ferreira coach zamalek warn player complac neglig enppi match schedul next sunday cairo intern stadium within competit twentyfirst round leagu life,1
989881,zwright,87,0,7878,1,moham abdelghani defend zamalek team close support rank white team upcom confront altalaa aljaish schedul next wednesday burj alarab stadium alexandria,1
351885,austinlaurie,44,5,5624,1,question either negoti ahm ayman mansour youssef hassan nasser mansi shabana belhaj mostafa shalabi samson nday donga alsisi alzinari big club compet negoti u kidnap nation bank ministri interior aswan hara alhodood anppi negoti,0
867515,lhicks,82,4,3335,1,egyptian exchang feder head ahm ghattori conduct test youngster join nation team prepar junior world cup,1
866099,wisekenneth,19,4,463,0,confirm duo moham fathi mahmoud elsay player nation bank team absent next hara elhodood match egyptian premier leagu championship due injuri,1
966674,susan62,29,0,635,1,player ehababdelrahman eveninganwar swear god take steroid trust innoc,1
647981,teresa77,62,4,4691,0,end oil match two goal dont want anyon look zamalek balanc white chick froze come order,0
938889,fitzgeraldalexa,27,5,9591,1,handbal feder offici announc broadcast alahli match sport zamalek alahli bank fourth round second stage profession leagu,1
195831,foleynathan,80,2,6840,1,penalti kick love haha expo zamalek,0
842946,ereynolds,42,5,984,0,goalkeep like haaland footbal,0
559158,davidmiller,92,3,9007,0,requir ismaili,1
290720,rodriguezbenjamin,75,3,9943,1,past alhil fan say noth imposs footbal,0
542999,iterry,42,3,2186,1,swear god never seen footbal team life condit serv much alahli club summer africa particip world cup hint third role particip african champion leagu african championship particip world cup alhil want goal goe wast penalti kick st minut guy reason swear,0
304459,ecombs,2,3,5257,0,honestli father morocco win long littl girl pressur slave footbal haha,0
124697,xshelton,36,5,864,1,ahm diab social medium influenc arbitr decis,1
611886,robert21,35,3,1721,1,oh morn light,1
910059,brettchapman,53,4,2113,1,england hit iran harsh sixth english bare fang badri badriand queiroz tayeh iran,1
625418,rryan,53,0,7483,0,today wednesday three afternoon strong match held within framework twentysecond week competit upper egypt group second divis leagu,1
523187,sarah81,92,4,6331,0,egyptian club prepar face counterpart pyramid match bring togeth two team day tomorrow wednesday th round leagu host burj al arab stadium alexandria,1
745191,leetina,68,2,4593,0,prophet spoil two jonin oh prophet oh prophet oh spoil one im go crazi two zamalek sing,0
435767,trodriguez,86,0,1082,0,zamalek face algerian belouizdad youth last friday even match end algerian team win cairo stadium first round group african champion leagu,1
707099,rivasalexis,97,4,322,0,refere bias toward victori ye first one may god grant success haha alnasrl alon,0
498863,karen83,8,4,7814,1,youth young peopl domin game victori play rebound see victori foreign rule way youth control shot youth victori match miss local refere,0
402522,gibsondonald,22,5,5283,1,hossam hassan coach almasri alport said team announc format team face ceramica match start shortli,1
162394,zwalters,51,1,9704,0,barcelona brought ton new player first match draw rayo vallecano refere gave minut first half minut second half happen barcelona congratul tie,0
430649,kristenreeves,19,5,7170,0,barcelona offer rent camp nou stadium fan ontimenew,1
776305,pmartinez,33,1,3394,0,learn expect format egyptian nation team today match guinea bissau queiroz surpris u chang ontimenew,1
814215,zmurphy,72,2,2252,0,first team meet alahli club counterpart smouha six even today tuesday cairo stadium semifin match egypt cup,1
220052,kmcclure,80,2,6259,1,scenario atletico expel hit goal,0
380282,browndustin,44,4,7309,1,good match egyptian olymp team win wait best expect reach farthest point god will olymp best shawki gharib coach staff player,1
189340,samuelcastro,55,0,5856,0,bless friday,1
325673,james98,97,2,9211,0,stroke nine oclock even eye fan round witch turn toward princ moulay abdallah stadium morocco follow upcom meet futur royal moroccan armi,1
911224,susanroberts,67,3,282,0,futur team prepar import confront togoles isco de cara fifth round group stage african confeder cup bring two team togeth next sunday alsalam stadium,1
352550,arthursoto,20,4,1890,0,seventh round premier leagu competit season conclud today friday fan date mani summit match excit,1
160920,brooke67,52,5,1029,1,quot journalist ahm schubert morocco offici host club world cup alahli god will play edit caf champion leagu runnerup wydad play host accord tournament regul two team countri allow friday oh,0
339363,padams,78,4,9319,0,alahli club lose leagu except time alahli great get sick die alahli past present futur red geni alwataniya club greatest club univers alkawalini spread make angri,0
774432,mary49,16,0,9556,0,offici moham abdel shafi join nation team tanzania,1
163326,mgreen,96,5,5033,1,today monday alahli club wit mani import sport news notabl postpon issu penalti player,1
147965,jmason,23,1,9490,1,taher abu zaid must logic seneg deserv reach world cup reach place would play ball,1
457977,samueljackson,27,4,9617,1,oh fortun alahli fan today trampl benzarti qualifi group leagu win arab basketbal championship second year row walk,0
318109,zacharystewart,96,3,1187,1,comparison market valu alahli smouha tonight match alahli alsalam stadium ninth round premier leagu competit,1
584724,mwilson,41,4,3262,0,lord beauti world sit empti without goal nice feel lose,0
405853,melindarobinson,41,2,498,0,gymnast team alahli club year old differ medal republ championship competit conclud activ sunday,1
292147,jasonlee,48,1,5660,1,karat feder head moham eldahrawi start address ministri antiqu obtain approv egypt cup held end next april,1
810746,joseanderson,83,4,695,1,clear give home beno refere gabga allegedli manag protocol haha come u countri,0
649926,weavernancy,51,4,3281,1,oh zamalek upset like didnt laugh tea lose sun down lose enppi alfajr fifth leagu,0
676715,qfoster,3,2,3565,1,complet enter yahya score goal haha,0
859562,uhall,31,5,8358,1,settenz score goal take card rico score haha wow,0
380781,pachecoshirley,43,0,6354,0,coach staff first footbal team zamalek club led portugues josevaldo ferreira decid give player break train today wednesday,1
101853,williamsandrew,4,4,1698,1,minist close eye troubl presid feder encourag chairman competit committe postpon exchang,0
783762,kimdaniel,65,0,7600,0,haha reaction guard strang alway late power god,0
742794,mercadoaaron,86,4,3873,0,second time fossati one shake alahli gharib coach defeat team haha,0
112460,nancy10,8,5,5103,0,last word direct portugues meet egypt ghana,1
602028,elizabethmontoya,13,4,2995,0,levant goal,0
516904,lisagonzalez,96,2,7113,1,wajih ahm chairman refere committe egyptian refere distinguish,1
378805,evansdale,70,0,718,1,abdullah alsae captain pyramid comment replac zamalek match egyptian cup semifin monday even alsae said first angri substitut,1
178655,debbiewheeler,42,5,3200,1,tariq yahya head footbal sector zamalek submit memorandum board director includ everyth relat youth summit crisi,1
401227,ebrown,58,3,2643,1,noureddin refere alahli ismaili known zamalek almasri,1
854791,moorejeffrey,79,2,2626,0,egyptian nation team weapon three gold medal yesterday team competit arab championship weapon current held bahraini capit manama januari,1
326569,vwalker,89,5,8003,0,alhani suleiman smouha goalkeep came ahm sami account front hara elhodood match schedul tomorrow,1
679324,justin36,61,4,328,1,tour intern press coutinho close join aston villa ontimenew,1
786795,angelcox,64,5,5677,1,fabinho henderson heart defens haha,0
267542,gbrown,32,3,9246,0,urgent wait execution captain sy abdul hafeez tonight alnahar channel plu program alahlawi journalist mr amir hisham wish episod would cancel famili alahli audienc,0
881795,chris30,2,4,5750,0,today wednesday egyptian sport wit mani import sport news foremost came moham abdel moneim readi support alahli front ghazl elmahalla face shield malak ibrahim win bronz world kung fu championship indonesia smouha spend reward win ismaili motiv player,1
865525,brownmatthew,8,5,1555,0,name,0
928140,kingsara,32,1,6873,0,tarek elashri coach smouha team chose player team list prepar match alittihad alexandria tomorrow match bring togeth eighth week,1
724561,richardbaker,83,0,6907,1,alshahrani condit stabil strong injuri argentina ontimenew,1
759733,matthew92,35,4,7640,1,mahmoud jaber coach youth team hold press confer pm today tuesday cairo stadium talk nigeria match schedul next wednesday,1
138935,gvaldez,82,4,5401,1,world judgment blind,0
832357,wgarcia,62,1,6573,0,prais god doctor zamalek reassur everyon ferrera fine sugar littl lower strang thing first time came coma hospit doctor say ferrera ask somewhat strang question leagu champion play round third leagu play round championship africa,0
459695,kreed,42,3,4362,0,first half zamalek alshorta end posit tie,1
432598,eric25,24,4,5096,0,real madrid tie cadiz top cover newspap tour intern press ontimenew,1
868657,christopher42,12,3,9288,0,end first half egypt uruguay goalless draw,1
167071,pvance,2,5,9003,0,moham jaber suffer tore posterior muscl absent group train ghazl el mahalla team upcom smouha match leagu,1
332987,michaelclark,66,3,8230,1,zamalek club offici want make easier fan follow white team match tunisia esper match schedul next tuesday,1
407449,angelakim,19,5,3799,0,god will beauti footbal night end victori sudanes crescent egyptian zamalek african championship arab contractor egyptian leagu championship taraji,0
175385,michael21,33,5,5476,1,impress absenc alahli player come period moham el shennawyali maaloulyass ibrahimmoham hanimahmoud waheedhamdi fathyjunior ajay,1
216780,andres72,46,0,7975,1,akram tawfik get neg rest return austria due cruciat ligament surgeri,1
912129,kimjenna,2,3,9756,0,ruler money,0
418914,kimaaron,77,5,2316,0,expect alahli club win god will one goal,1
189019,boliver,95,5,5215,1,fathallah zidan singl ferreira first decis next season deal detail session young zamalek player ontimenew,1
489479,zacharyrodriguez,44,3,9591,0,halftim know analysi full batch bean shampoo advertis realli done brother hahahahahahaha know teach u wast languag,0
848874,sarah32,33,5,3535,0,futur prepar face pyramid second round match group stage african confeder cup schedul held tomorrow sunday,1
615065,skinnerjacob,52,0,9439,1,saif zaher alahli finish two deal front line resound surpris,1
725242,aparker,4,1,4577,1,mostafa zico succeed score two goal ismaili club led border guard score preciou point,1
731530,jasmin98,65,3,2608,0,return fan could better compens god will abu ra triangl come tell leagu difficult guy play three foreign one asian mean dont local player wont anyth leagu seven foreign let foreign leav team,0
102009,thomasfuller,99,4,4151,0,kept talk import leagu euroleagu path team want guarante qualif champion kept talk justifi exit arsen talk like,0
460579,victoria29,30,4,3321,0,zamalek titl holder last edit egyptian leagu pyramid finish runnersup first time histori alahli came third place,1
492352,taylorjulie,81,2,4349,0,handbal team enter olymp center camp start next saturday conclus hurghada camp without alrayin prepar next world championship schedul next januari sweden poland,1
798853,ambermorgan,49,2,5562,1,year defend english premier leagu,0
549093,tiffanysanders,26,5,8716,0,amid strict precautionari measur alahli continu train prepar el gouna ontimenew,1
771033,wernerelizabeth,93,1,1136,0,swiss coach marcel koller alahli coach call team player take advantag opportun avail front brazilian team flamengo,1
794121,rebecca25,92,5,5934,0,alahli author warn akram tawfiq violent clash set date particip match ontimenew,1
825850,christina70,38,5,9931,0,portugues josevaldo ferreira coach first footbal team zamalek club said white player suffer exhaust,1
543184,michellemurphy,100,3,3861,0,insult transgress player necessari right import hadith ibrahim abdelgawad way fan deal player ontimenew,1
661707,tayloraustin,82,2,3494,1,youssef osama nabih particip train zamalek check safeti player improv condit light injuri suffer recent confront ministri interior,1
548397,edwardbrown,4,4,1508,0,congratul kuwaiti leader fahaheel match present hernandez penalti suspens bahraini tank present eid remain match legend franki return prepar leagu shield,0
882876,randallsusan,28,5,5863,0,god longer left nation team right except goal seek help coalit air forc attack oppress iranian nation team haha haha,0
788253,kelly01,10,2,5523,1,buzz guard,0
507331,flowersrobert,96,5,3552,1,claim global player deal affect even restaur coffe shop even affect driver cheer hilal deal everyth chang even car demand chang licens plate number oh movement cartoon film sport contract foreign player year say,0
956717,samuelthompson,89,3,6155,0,player want shoot kofra block wall one player despit hit ball player sacrif haha guess player name,0
